_id,ETSB Name,Report Year,Population,Contact,Contact Email,Contact Phone,Illinois Surcharge,Wireline Surcharge,VoIP Surcharge,Local Funds,Grant Funds,Interest Income,Contractual Services Revenue,Other Revenue,BOY Reserve Balance,Expenses Not Classified Above,Operating Expenses,Primary PSAPS,Secondary PSAPS,Infrastructure,Call Taking,Radio,CAD,Mapping,EMD,Other Equipment/Software,Coordinator/Director Salary,Telecommunicators Salaries,Mapping/GIS Salaries,Technical/IT Salaries,Other Salaries,Fringe Benefits,Capital Improvements,Leases,Utilities,Emergency Backup,Insurance,Furniture/Fixtures,Office Supplies,Other Facility Costs,Telephone/9-1-1 Trunks,NG 9-1-1/ESInet,Microwave/Broadband,Training/Memberships,Travel,Membership Dues,Legal,Audit,Translation,Contract Fees to Other 9-1-1,Other Professional Services,State Consol. Grant Funds,Remaining Cash Balance,Vehicle,Mobile Data Terminals,Software Licenses,Voice/Data Logging Recorder,Other Personnel Cost,Radio Ciruits,Conferences,Certifications,Public Education,Mapping/Addressing/GIS Professional Services
1079,River Grove 9-1-1,2016,"10,227",(*blank*),(*blank*),(*blank*),60978,39104,0,0,0,7.08,0,0,249293,0,0,1,0,56857.3,0,2645.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18322.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,Riverside PSAP,2013,"8,800",Lieutenant William Gutschick,wgutschick@riverside.il.us,(708) 447-2127,60454,,0,0,0,538.05,0,0,21550.6,0,0,2,1,6039,0,0,11839,0,0,0,0,27280.72,0,0,0,0,0,0,0,281,0,750,0,0,17363.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Riverside PSAP,2014,"8,800",Lieutenant William Gutschick,wgutschick@riverside.il.us,(708) 447-2127,52873.51,64993.19,0,0,0,465.37,0,0,20268.59,0,0,2,1,7539,0,0,11839,0,0,0,0,31151.25,0,0,0,0,0,0,0,281,0,750,0,0,14486.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,Riverside PSAP,2015,"8,800",Lieutenant William Gutschick,wgutschick@riverside.il.us,(708) 447-2127,52873.51,64993.19,0,0,0,465.37,0,0,20268.59,0,0,2,1,7539,0,0,11839,0,0,0,0,31151.25,0,0,0,0,0,0,0,281,0,750,0,0,14486.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,Riverside PSAP,2016,"8,800",(*blank*),wgutschick@riverside.il.us,(*blank*),57084.85,67665.97,0,0,0,658.03,0,0,574888.02,0,0,2,1,14468,0,187687.85,31500,0,0,0,0,63099.07,0,0,0,0,0,0,0,281,0,0,0,0,238.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,Riverside PSAP,2017,"8,875",Matthew Buckley,mbuckley@riverside.il.us,708-447-2123,130495.91,0,0,0,0,734.23,295969.8,0,467954,0,98,1,0,0,18753.91,20065.66,151557.16,0,0,0,100885.16,76686,0,0,0,53861.82,143152.69,0,0,11392.1,3200,0,0,0,1192.71,0,0,2244.18,1887.18,55,5872.26,0,0,0,49075.33,0,0,0,0,0,0,0,0,0,0,0,14000
1085,Riverside PSAP,2018,"8,875",Matthew Buckley,mbuckley@riverside.il.us,708-447-2123,,,,0,0,282,0,160220,0,0,491,1,1,50491,0,0,0,14500,0,20584,40757,25755,0,4996,0,20814,5775,0,0,730,3200,0,0,0,465,0,0,0,0,0,1303,0,0,199571,0,0,238931,0,0,0,0,0,0,0,0,0,0
1086,Rock Island County ETSB,2013,"147,546",Stacy A. DePorter,sdeporter@bistateonline.org,(309) 793-1900,907449,316044,72865,0,0,2563,164407,2437,559000,88944,3665,6,2,98250,111166,0,152224,43053,4400,0,45242,0,18000,110795,0,47651,54506,18456,0,15949,6860,1305,19351,5297,213527,24047,16668,15034,25606,2260,0,6700,2115,0,72489,0,0,0,0,0,0,0,0,0,0,0,0
1087,Rock Island County ETSB,2014,"147,546",Stacy A. DePorter,sdeporter@bistateonline.org,(309) 793-1900,813425,276908,79837,0,0,2503,117342,12395,794000,84614,9831,6,2,21573,121607,0,185782,44193,4400,0,46203,0,18000,114794,0,50308,390954,23037,0,18121,7028,1340,18325,11756,187202,69020,24704,18117,23965,2183,0,7000,3593,0,89060,0,0,0,0,0,0,0,0,0,0,0,0
1088,Rock Island County ETSB,2015,"147,546",Stacy A. DePorter,sdeporter@bistateonline.org,(309) 793-1900,793596,239905,85323,0,0,1673,114704,806,508000,84194,11273,6,2,60282,46261,0,144068,35626,2640,0,49227,0,18000,118061,0,54353,156352,26235,0,16444,7253,0,1633,1896,189591,55170,26592,22703,25541,2524,0,7300,3927,43750,6325,0,0,0,0,0,0,0,0,0,0,0,0
1089,Rock Island County ETSB,2016,"147,546",(*blank*),sdeporter@bistateonline.org,(*blank*),786041,185106,76206,2141,0,1905,109803,0,521000,84368,7491,6,2,9188,70010,0,151801,0,400,0,48942,0,18000,126568,0,55198,140204,20750,0,25013,7562,0,6522,311,82120,33819,46987,17582,28727,1770,62,7650,3059,42950,21652,0,0,0,0,0,0,0,0,0,0,0,0
1090,Rock Island County ETSB,2017,"144,784",Steven W. Seiver,steveseiver@milan.il.us,(309) 787-8507,1149833.16,0,0,0,0,3600.88,205233.48,0,508000,17554,0,6,2,173082,26034,254565,225376,3300,0,113017,50793,0,0,186140,0,85205,0,16280,1921,12571,8161,0,766,0,111721,50071,42044,14769,21962,1927,61,8600,3701,0,107285,0,87514.72,0,0,4328,50182,0,0,3140,1563,0,18000
1091,Rock Island County ETSB,2018,"146,536",Steven W Seiver,steveseiver@milan.il.us,(309) 787-8507,1895039,0,0,0,0,9602,342894,0,255000,0,0,4,2,136049,140768,92549,249213,103248,3584,48554,53035,0,18000,171837,0,63157,2599,18000,0,19388,7808,73729,19074,5098,95504,91694,8293,816,0,2557,923,15304,2857,0,0,0,85063,12000,11460,25373,73094,11604,0,28465,9324,0,0
1092,Rock Island County ETSB,2019,"143,477",Steven W. Seiver,steveseiver@milan.il.us,(309) 787-8507,2008622,0,0,0,0,16498,117746,14126,890000,0,0,4,0,6831,262314,359815,129317,140000,6392,377804,51314,0,18000,149931,740,54445,190288,14113,3836,10880,8045,16942,12654,0,110319,0,36110,22051,0,2443,308,16204,4292,0,0,0,786,12000,49041,16754,0,9503,0,29070,2250,1452,29066
1093,Rock Island County ETSB,2020,"141,879",Steven W. Seiver,steveseiver@milan.il.us,(309) 787-8507,2072603,0,0,0,48050,8726,120092,0,723000,0,0,4,0,71029,264425,984010,233762,3906,0,77370,54186,0,18000,164492,3128,49166,206059,0,2500,40651,7898,68562,15813,7900,119724,0,37555,21519,0,2202,246,41554,5147,0,11408,1956452,170254,12000,61294,25965,0,9835,0,462,2161,0,27201
1094,Rosemont Public Safety,2013,"4,220",James O'Toole,otoolej@villageofrosemont.org,847-268-1911,169999,83882,87208.64,0,3072,24.3,0,0,469245.18,4882.9,0,1,0,11297.18,20151.01,62072.95,31810.4,0,0,0,70750.01,0,0,0,0,22042.1,38650.66,0,0,6714.66,0,211.5,30,115.41,31909.52,0,0,1172.65,7725.06,260,500.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,Rosemont Public Safety,2014,"4,220",James O'Toole,otoolej@villageofrosemont.org,847-268-1911,175530,81817,103034,0,0,40.12,0,0,503134,3431.92,0,1,0,32239.38,20212.17,79635.01,47686.51,0,0,0,71907.33,0,0,0,0,23416.74,236947.77,0,0,3668.4,0,1857,48.19,0,15803.84,0,0,2274,10477.75,332.5,1239.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Rosemont Public Safety,2015,"4,220",James O'Toole,otoolej@villageofrosemont.org,847-268-1911,229640.82,66737.65,85049.9,0,0,34,0,0,312377,3149.54,0,1,0,20481.12,9585,54125.35,11124.5,0,0,0,72871.99,0,0,0,0,21024.4,24123,0,0,6101.42,0,210,1687.08,0,19641.53,0,0,11252.77,4138.86,3046,1101.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,Rosemont Public Safety,2016,"4,220",(*blank*),(*blank*),(*blank*),321902.91,65540.06,105251.11,0,0,27.7,0,0,312377,920.78,0,1,0,17372.08,28261.05,71757.89,48031.61,0,0,0,73607.72,919388.25,0,0,0,13256.75,0,0,0,1243.09,0,240,1093.16,0,18348.94,0,0,5114.1,2794.4,0,2258.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,Rosemont Public Safety,2018,"4,220",James O'Toole,otoolej@villageofrosemont.otg,847-268-1911,538493.2,0,0,785897,0,0,0,0,0,0,0,1,0,25988.07,0,60735.04,42836,0,0,11923.47,78104,678640,0,0,0,419996,0,0,2400,403,30000,93.6,0,0,1244.17,0,0,938,0,509,890.25,0,0,0,0,0,65809,0,434.19,13028.25,4328.01,287.6,0,0,0,0,800
1099,Saline County 9-1-1,2013,"24,946",Lt. Tracy L. Felty,salinee911@yahoo.com,6182528661,151852,120918.02,506,0,0,634,23900,0,42393.85,1682,0,1,0,2705,0,7331.5,0,0,117,55,0,150000,0,0,6000,130,0,240,966,2161.44,1122,400,48,0,68946.15,3380.23,0,250,0,229,0,0,0,0,51186.5,0,0,0,0,0,0,0,0,0,0,0,0
1100,Saline County 9-1-1,2014,"24,939",Lt. Tracy L. Felty,salinee911@yahoo.com,6182528661,138297,108811.54,515.04,0,18100,675.32,25875,2970,113023,984,0,1,0,3731,827.21,2350,0,1530,117,0,0,150000,0,0,6000,140,0,240,1084.1,996.46,1122,188,146,0,77951.15,3380.23,0,850,0,229,0,0,0,18100,51527,0,0,0,0,0,0,0,0,0,0,0,0
1101,Saline County 9-1-1,2015,"24,612",Lt. Tracy L. Felty,salinee911@yahoo.com,618.252.8661,128403.62,128495.09,474.31,0,0,352.96,24700,2357.38,103785.53,184.77,0,1,0,2854,0,1047,0,817,117,0,0,150000,0,0,6000,0,0,240,1213,1835.05,1513,0,358,0,107151.19,3420,0,150,0,392,650,0,0,0,25415,0,0,0,0,0,0,0,0,0,0,0,0
1102,Saline County 9-1-1,2016,"24,939",(*blank*),salinee911@yahoo.com,(*blank*),133497.78,55801.48,1010.36,0,0,3.06,25300,6.35,84364.84,584,13325,1,0,2856,0,9320,0,8580,0,0,30000,141000,0,0,6000,0,0,240,1140.54,0,1344,0,373.61,0,81014.38,3000,0,1503.68,0,229,410,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
1103,Saline County 9-1-1,2017,"24,548",Lt. Tracy L. Felty,salineil911@gmail.com,6182528661,248467.63,0,0,0,0,730.19,25600,134458,147854.82,816.87,5761.14,1,0,0,0,7053,325,5000,147,2916,62400,87600,0,0,6600,0,133000,260,1199.62,1790.18,1322,0,0,2232,0,11406,0,950,0,229,9225,30.77,0,0,450,0,43310.8,0,0,0,8450,0,0,0,0,0,0
1104,Saline County 9-1-1,2018,"24,102",Lt. Tracy L. Felty,salineil911@gmail.com,618-252-8661,338795,0,0,0,0,1087.83,25600,2750,198660,0,1659.23,1,0,14695,0,7829,18229,0,0,8263,0,150000,0,5056,2200,0,6975,240,1176,5044,1322,2038,273,0,0,0,0,227,0,234,4525,0,0,0,0,0,4617,0,0,0,0,3143.46,0,0,0,0,5000
1105,Saline/Gallatin County JETSB,2019,"29,182",Tracy Felty,salineil911@gmail.com,6184994071,462263.09,0,0,0,0,5105.2,9585,220000,0,0,0,1,0,2334.88,0,12586,19137,21750,0,0,15797.17,150000,0,5789.98,0,5979.73,0,32308,1408.57,417.56,1322,0,1158.79,0,1225.43,44882.17,0,3108.2,0,236,24045.29,2400,0,0,0,0,292339.44,0,0,16064,3536.2,0,0,0,0,120,0
1106,Saline/Gallatin County JETSB,2020,"29,058",tracy felty,salineil911@gmail.com,6184994071,388499,0,0,560,71261.22,1841.85,0,0,74061.08,0,0,1,0,0,0,17510.94,0,36950,3716,0,62499.96,120000,0,750,0,12847.2,0,3620,3691.79,2077.92,2082.37,0,1464.93,425,2256,1875,0,1897,0,238,9587.66,2400,0,0,0,0,633075.35,61.52,0,8474,36256.51,0,0,0,147,65,0
1107,Sangamon County ETSB,2013,"197,465",David Dodson,DavidD@co.sangamon.il.us,217-545-5145,1342888.58,726855.28,0,0,0,1634.17,0,179.6,4047479.95,9912.08,0,1,1,0,0,42033.46,15070.73,0,0,0,0,468373.92,0,0,457496.67,128230.44,0,0,57218.85,7015,0,0,8176.78,0,0,0,0,1917,1410.54,4277.23,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,Sangamon County ETSB,2014,"197,465",David Dodson,DavidD@co.sangamon.il.us,217-545-5145,1212429.67,594319.81,0,0,0,1496.02,0,40,4021784.96,8271.9,0,1,1,0,0,42189.96,51839.98,0,0,0,0,477340,0,0,460928.68,137488.17,0,0,63123.8,13836.08,0,0,8298.89,0,0,0,0,1495,519.8,3448.91,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,Sangamon County ETSB,2015,"197,465",David Dodson,Davidd@co.sangamon.il.us,217-747-5145,1193588.79,782042.54,0,0,0,2054.82,0,94,3926863.61,7205.09,0,1,1,0,0,42189.96,40476.94,0,0,0,0,465759,0,0,441099.16,134073.98,0,0,67682.17,7067,0,0,13055.36,0,0,0,0,275,2213,4010.94,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,Sangamon County ETSB,2016,"197,465",(*blank*),DavidD@co.sangamon.il.us,(*blank*),1252845.55,652156.61,0,0,0,1832.29,0,50.9,3985497.03,7272.6,0,1,1,0,0,117488.54,42098.62,0,0,0,0,531312,0,0,378415.84,117350.26,0,0,63134.03,16192.47,0,0,6933.95,0,0,0,0,450,1791.2,7476.68,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,Sangamon County ETSB,2017,"197,499",Chris Mueller,Chris.Mueller@co.sangamon.il.us,217-747-5145,1968060.59,0,0,0,0,14581,0,41,3541695,131292,15550,1,1,0,0,120434,43557,18661,0,15314,90006,556406,56915,56270,182809,115346,0,0,57595,9862,0,8619,7498,0,0,0,0,1955,1187,1157,60000,0,0,0,0,0,2935890,0,0,38009,0,0,0,1000,0,0,0
1112,Sangamon County ETSB,2018,"197,499",Chris Mueller,Chris.Mueller@co.sangamon.il.us,2177475145,2642361.72,0,0,0,0,40632.13,0,20,3583641.46,0,2103.69,1,1,0,0,123039,48668.11,0,0,59240.82,93929.94,541617,44369,61972.53,189274.02,113711.77,0,0,60565.72,24696.23,0,0,13514.12,50713.96,3282.86,0,0,19090.68,0,1207.21,60000,112410.96,0,0,0,0,-9969.05,1926.55,0,31771.6,0,0,0,0,0,0,0
1113,Sangamon County ETSB,2019,"197,499",Christopher Mueller,chris.mueller@co.sangamon.il.us,217-747-5145,2046474.79,0,0,0,0,0,0,0,5133180.92,0,1374.55,1,1,0,0,125543,52805.53,0,0,36664.63,93001.23,521501,57618.56,65231.9,197867.98,99308,404601.55,0,57899.31,12546,0,0,10969.66,63220.45,2359.83,0,0,4358.72,0,1359.87,60000,127646.37,0,0,0,0,-655525.46,2479.49,0,33090.48,0,0,0,3633.13,0,1553.65,0
1114,Sangamon County ETSB,2020,"197,499",Christopher Mueller,chris.mueller@co.sangamon.il.us,217-747-5145,3200249.34,0,0,0,0,42709.1,0,0,5851090.22,0,19757.87,1,1,0,11610,0,54455,0,145432,39319.18,99485.27,528788,27374.12,67708.3,205591.34,99548,860189.97,0,51135.22,3141.55,0,29674.5,13323.89,32005.82,2321.62,0,0,3340.61,0,643.94,60000,101085,0,0,0,0,-494108.85,764.86,0,28559.58,0,0,0,0,0,0,0
1115,Sauk Village 9-1-1,2013,"10,411",Al Stoffregen,astoffregen@saukvillage.org,708-758-2225,0,64380,0,0,0,0,0,0,22703,0,0,1,0,3948,0,0,1074,0,0,0,0,499833,0,0,0,0,0,0,0,10506,0,0,0,0,64361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,Sauk Village 9-1-1,2014,"10,411",Al Stoffregen,astoffregen@saukvillage.org,708-758-2225,0,23009,0,0,0,0,0,0,-25646,0,0,1,0,0,0,0,1178,0,0,0,0,237579,0,0,0,0,0,0,0,5771,0,0,0,0,1918,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,Sauk Village 9-1-1,2015,"10,506",Alan Stoffregen,astoffregen@saukvillage.org,708-758-2225,0,60216.65,0,71806.85,0,0,0,0,2310.73,3150,0,1,1,0,78.75,0,7065.58,0,65101.96,0,0,543873.45,0,0,0,0,0,0,0,0,0,0,0,732.75,7000,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,Sauk Village 9-1-1,2016,"10,500",(*blank*),astoffregen@saukvillage.org,(*blank*),0,43598.52,0,0,0,14.02,0,0,34733.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,Schiller Park,2013,"11,200",Cmdr. Ed Ladonsky,eladonsky@schillerparkil.us,847-671-8535,64191,49411,22055,0,0,137,0,0,209716,0,0,1,0,2906,12380,0,1916,0,9538,0,37221,0,0,0,0,0,0,0,0,338,0,2326,0,0,13776,0,0,0,2703,500,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0
1120,Schiller Park,2014,"11,200",Cmdr. Ed Ladonsky,eladonsky@schillerparkil.us,847-671-8535,71488,44991,10893,0,0,17.97,0,0,197175,0,0,1,0,1355,14612,0,140061,0,0,0,37123,0,0,0,0,0,0,0,0,0,0,4650,165,0,15480,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0
1121,Schiller Park,2015,"11,200",Cmdr. Ed Ladonsky,eladonsky@schillerparkil.us,847-671-8535,69484,35908,12345,0,0,22,0,0,58609,0,0,1,0,0,0,0,135655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18692,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,Schiller Park,2016,"11,200",(*blank*),eladonsky@yahoo.com,(*blank*),81256,25687,4532,0,0,98,0,0,-68654,0,0,1,1,0,0,0,41600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92975,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,Schiller Park,2017,"11,793",Ed Ladonsky,ELadonsky@schillerparkil.us,847 678-2550,89245,0,0,58660,0,359,0,0,-31107,0,0,1,0,0,0,0,61500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28965,0,26692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,Schuyler County ETSB,2016,"7,330",(*blank*),schuyleretsb@schuylercounty.org,(*blank*),0,46214.8,0,43.05,164500,95.27,0,0,0,448,90941.71,0,0,0,0,0,0,7027.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.03,0,0,0,0,75,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,Scott County ETSB,2013,"5,500",William Walquist,scottco911@frontier.com,217-742-8018,869,43244,122,33405,0,1320,0,0,74303,0,0,1,1,0,0,0,0,0,0,0,24921,0,0,0,0,0,69322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Scott County ETSB,2014,"5,500",William Walquist,scottco911@frontier.com,217-742-8018,2335,43685,122,30448,0,1000,0,0,59020,0,0,1,1,0,0,0,0,0,0,0,10000,0,0,0,0,0,66054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,Scott County ETSB,2015,"5,500",William Walquist,scottco911@frontier.com,217-742-8018,29065,40894,122,7629,0,1000,0,0,59020,0,0,1,1,0,0,0,0,0,0,0,10000,0,0,0,0,0,83074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,Scott County ETSB,2016,"5,500",(*blank*),scottco911@frontier.com,(*blank*),40381,36678,0,0,0,1000,0,0,36726,0,0,1,1,0,0,0,0,0,0,0,10000,0,0,0,0,0,73808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,Scott County ETSB,2017,"5,355",William Walquist,scottcountyil911@gmail.com,2177428018,94976,0,0,0,0,0,0,0,33293,0,0,1,0,0,311,2072,0,0,7518,0,10000,42800,0,0,0,0,0,0,611,0,0,0,199,0,3233,0,0,1095,0,0,0,0,0,0,0,0,45795,0,0,98,0,0,0,0,60,0,0
1130,Scott County ETSB,2018,"5,355",William Walquist,scottcountyil911@gmail.com,217-742-8018,129557,0,0,0,0,954,0,0,36122,0,10,1,0,496,56964,350,0,4485,0,0,10000,45000,0,0,0,0,0,0,0,575,0,0,249,0,3382,0,0,58,0,0,0,0,0,0,0,0,82916,0,0,98,0,0,0,0,0,0,0
1131,Scott County ETSB,2019,"5,355",William Walquist,scottcountyil911@gmail.com,2177428018,119283,0,0,0,0,633,0,0,89667,0,0,1,0,0,0,6787,0,0,98,0,10000,45000,0,0,0,0,0,0,0,629,0,0,359,0,3439,0,0,112,0,0,0,0,0,0,0,0,62445,0,0,1300,0,0,0,0,30,0,0
1132,Scott County ETSB,2020,"5,355",William Walquist,scottcountyil911@gmail.com,217-742-8018,106160,0,0,0,0,0,0,0,116709,0,0,1,0,5645,4980,6096,0,0,29993,0,12000,66000,0,0,0,0,0,0,0,150,0,0,1040,0,3616,0,0,92,0,0,0,0,0,0,0,0,87565,0,0,1365,65000,560,0,0,365,0,8893
1133,Seneca ETSB,2013,"2,371",Ray Meglan,seneca911@mail.seneca.org,815-357-8726,0,17782,0,0,0,625,0,0,62338,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,Seneca ETSB,2014,"2,371",Ray Meglan,seneca911@mail.seneca.org,815-357-8726,0,14757,0,0,0,702.2,0,0,67174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534,0,0,0,80,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,Seneca ETSB,2015,"2,371",Ray Meglan,seneca911@mailseneca.org,815-357-8726,0,16698,0,0,0,266,0,0,36735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,Seneca ETSB,2016,"2,371",(*blank*),seneca911@mailseneca.org,(*blank*),0,12195,0,0,0,236,0,0,40220,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,Seneca ETSB,2017,"2,371",Ray Meglan,senecapd@mailseneca.org,8152528493,7378.5,0,0,0,0,0,0,0,23847.32,0,233.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,Skokie,2013,"65,085",John Barkhoo,john.barkhoo@skokie.org,847/982-5904,407356,0,0,1006630,310043,0,0,0,0,3267,0,1,0,936,13200,0,58912,13062,156,0,84208.59,1273040.86,0,0,0,31292.93,457400.78,0,0,0,0,0,4321,990,106628,0,0,0,3642,5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,Skokie,2014,"65,176",John Barkhoo,john.barkhoo@skokie.org,847/982-5904,477966.31,0,0,973652,154957,0,0,0,0,4434.12,0,1,0,3943,13200,0,20357,12138,156,0,86302.27,1406873.66,0,0,0,32640.02,103458.1,0,0,0,0,0,4299,930,117467,0,0,0,3112.36,5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,Skokie,2015,"65,112",John Barkhoo,john.barkhoo@skokie.org,847/982-5904,471894,0,0,993125.04,0,0,0,0,0,4665.78,0,1,0,50113.86,13464,0,20764.14,12380.76,0,0,88459.83,1472281.24,0,0,0,33050.17,12976,0,0,0,0,0,3945.09,131,194630,0,0,2444,1790,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,Skokie,2016,"65,000",(*blank*),john.barkhoo@skokie.org,(*blank*),471646.97,0,0,0,0,0,0,1503157,0,4333.45,0,1,0,0,0,18632,36020.17,0,0,0,94331.38,1653265.71,0,0,0,38066.86,0,0,0,0,0,0,3295.3,1243.37,115539.06,0,0,2344.01,2004.19,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,Skokie,2017,"64,784",John Barkhoo,John.Barkhoo@skokie.org,847-982-5904,526802.44,0,0,1845952,0,0,613993,0,0,0,0,1,0,13200,0,500000,0,0,616,0,99315,1643587,0,0,0,375648.2,0,0,0,7824,0,0,2343.55,0,66750,0,0,2010.43,0,237,0,0,0,0,0,0,0,0,0,0,120000,0,141438.6,1278.03,0,0,12500
1143,Skokie Combined Communications,2018,"77,374",John Barkhoo,John.Barkhoo@skokie.org,847-982-5904,962990,0,0,0,0,0,834734,732655,0,0,0,1,0,13200,0,0,0,0,600,0,101734,1763166,0,0,0,663075,0,0,0,7824,0,0,2346,0,0,0,0,3380,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,3310,0,0
1144,Skokie Combined Communications,2019,"76,461",John Barkhoo,John.barkhoo@skokie.org,847-982-5904,1071071.65,0,0,1424379,0,0,0,0,0,0,0,1,0,0,0,4226,15202,0,0,0,104294.08,1663660.51,0,8544.69,89477.28,565665.99,5363.11,0,0,1173.6,0,0,3009,3445,0,0,0,4297,0,236,0,0,0,0,0,0,0,0,0,0,0,9663,5280,5419,0,0,6494.69
1145,Skokie Combined Communications,2020,"76,461",John Barkhoo,John.Barkhoo@skokie.org,847-982-5904,881976.09,0,0,834367.29,0,0,985936.3,0,0,0,0,1,0,0,315168,4364,15202,7510.6,0,0,107036.27,1719296.78,0,9188.61,87264.94,616341.95,800,0,0,1174,0,0,3132.53,3445,0,0,0,476,0,236,0,0,0,0,0,193637,0,0,0,0,0,0,5280,0,0,0,0
1146,South Chicago Heights,2013,"4,139",John F. Dolasinski,jdolasinski@southchicagoheights.com,708-755-1880,0,16118,0,0,0,57,0,0,1373,3909,0,0,0,0,0,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,South Chicago Heights,2014,"4,139",John F. Dolasinski,jdolasinski@southchicagoheights.com,708-755-1880,0,6441,0,0,0,122,0,0,44,718,0,0,0,0,0,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181200,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,South Chicago Heights,2015,"4,139",(*blank*),(*blank*),(*blank*),0,9755,0,0,0,154,0,0,29,917,0,0,0,0,0,6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177782,0,0,0,0,0,0,0,0,0,0,0,0,0
